15078	0
14332	0
9809	1
16879	1
16116	1
16900	1
26790	2
27993	2
16818	3
6961	3
29252	4
6540	4
5713	4
22940	4
31536	5
15201	5
20964	6
2786	6
16191	6
160	6
20549	7
8306	7
2876	7
8532	8
30422	8
21168	8
6271	9
14713	9
12576	9
2849	9
13955	9
14656	10
21037	11
31915	11
27443	12
1997	12
6135	13
27497	13
5725	13
22872	13
23036	14
12276	14
4112	15
16866	15
28659	15
8951	15
26398	15
21396	16
16811	16
199	16
31906	16
7078	17
27439	18
25185	18
22672	18
23513	19
4461	19
22521	20
11763	20
31795	20
30164	20
27601	20
14017	21
20082	21
7990	21
8052	22
14336	23
7077	23
852	24
13956	24
2101	24
27852	25
31424	25
3243	25
27181	26
19329	26
19482	27
15906	28
24150	28
26311	28
30964	28
10246	29
14809	29
13060	29
28869	30
1602	30
365	30
26228	30
4347	30
19715	31
11368	31
31418	32
8709	32
21258	32
8568	32
11403	33
19179	33
31262	33
7607	33
22700	34
21728	34
24266	34
30947	34
25384	35
4096	35
27644	35
9359	35
32342	36
18489	36
20837	36
12775	36
30182	37
24199	37
32279	37
22730	37
7551	38
16933	38
22219	38
26411	39
19318	39
16177	39
14967	39
7401	39
12599	40
20328	40
3882	40
13082	41
5515	41
9228	41
572	41
150	42
20018	43
924	43
10396	44
6889	44
9508	44
19592	44
14632	44
25199	44
29616	44
585	44
2698	45
783	45
32326	46
3258	46
19495	47
19040	47
31590	47
11679	48
8353	48
3277	48
11144	48
8282	50
10521	51
11067	51
12384	51
32180	52
5064	52
12603	52
24932	52
12228	52
7237	52
5773	53
29475	53
8334	53
464	54
30826	54
4252	54
23529	55
28249	55
23994	55
6360	55
9364	55
31635	56
13432	56
4228	56
17888	56
14517	57
32157	57
1339	57
13460	57
26303	57
31027	57
4061	57
15131	58
19292	58
7350	58
16567	58
6878	58
16129	59
19845	59
176	60
24285	60
30452	60
11795	60
11054	60
25667	60
12021	61
10465	61
9634	61
29573	61
428	61
29981	62
8068	62
30659	62
10825	63
20479	63
14232	63
13788	63
26511	64
5608	64
16108	65
16845	65
30908	65
17431	65
11846	65
928	66
23308	66
5848	67
31911	67
28377	67
16274	68
7665	68
16343	68
2920	68
1640	68
17088	69
8974	69
26734	69
11236	69
5552	69
17027	71
28306	71
15859	71
29468	71
5745	72
13192	72
11963	73
25568	73
22753	74
22789	74
18573	74
28040	74
27521	75
27005	75
13909	75
1783	75
6107	76
9052	77
31416	77
31818	77
20757	77
23368	77
29155	78
32627	78
7738	79
4736	79
25419	79
11422	79
29449	80
4320	80
21653	80
21359	81
16119	83
26366	83
29148	84
22348	85
12490	85
12753	85
2373	86
26772	86
3102	86
22875	87
22966	87
13988	87
2302	87
23269	88
31718	88
19464	88
15715	89
14562	89
28155	89
8144	90
26353	90
17633	90
2991	90
8023	91
20407	91
27000	91
661	92
2024	92
21855	92
10848	92
22749	93
29106	93
12058	93
11167	93
18185	94
10546	95
19060	95
20092	96
32299	97
27211	97
9958	97
29939	97
23642	98
6791	98
14799	99
13311	99
19787	99
22302	99
2825	99
669	99
18336	99
27122	99
14588	100
4621	100
28252	101
24413	101
21062	103
12576	104
7197	104
8162	104
27761	105
27982	105
4514	105
6695	106
19480	107
16233	107
21806	107
24709	107
23606	107
32092	108
20328	108
2835	108
18899	109
8796	109
21597	110
24702	110
2656	111
13817	111
20997	111
7239	112
29479	112
28508	112
6027	112
31764	113
22471	113
4640	114
26585	114
23210	114
6808	114
8917	115
1581	115
17532	115
2176	115
26085	115
28813	116
1329	116
9333	116
31409	117
1053	118
768	118
28524	118
14986	118
17690	118
21917	118
9206	119
749	119
31066	119
12467	119
17677	120
30303	120
13335	120
20470	120
10642	121
9066	121
31972	121
28955	122
24919	122
11860	122
18921	122
25608	123
17643	125
3460	125
11261	125
29420	126
25457	126
20974	126
26299	127
21178	127
16939	127
24555	128
15769	128
15872	128
9571	128
4942	128
26745	129
7365	129
2562	129
8219	130
647	130
1459	131
21347	131
15272	131
14231	132
32681	132
19768	133
10291	133
12650	133
5771	134
23616	134
14986	134
31154	135
26411	135
16430	135
6852	135
26195	135
25480	135
9406	136
5400	136
27708	136
4469	136
15251	137
31818	137
21962	137
19805	138
31317	138
2328	138
30833	140
23322	140
2439	141
2182	142
11501	143
12041	143
14660	143
10823	143
23110	143
999	144
13581	144
13578	144
19903	144
26069	145
14048	145
5945	146
11777	147
7479	147
31547	147
16699	149
27643	149
8482	149
18000	149
14280	149
21353	152
457	152
32018	152
17233	152
29100	153
13097	153
1590	153
27647	153
23409	154
15017	154
12446	155
8072	155
11831	156
16762	156
21692	156
25607	156
2292	156
29053	156
12790	157
7014	157
17590	158
7026	158
16821	158
8232	160
20755	160
24332	160
31010	160
29042	161
25334	161
11827	161
23085	162
24534	162
23233	162
21149	163
30772	163
21492	163
31461	164
6324	164
2968	164
9376	165
29915	165
3721	166
6013	166
8772	166
5852	166
25035	166
19688	166
14510	167
4853	167
9562	167
860	167
7420	168
15578	168
18744	168
19720	168
24935	168
22657	169
21986	169
16279	169
5520	169
9257	169
31140	170
6771	170
28036	170
5079	171
23252	171
21674	172
1908	172
6495	172
24383	172
2302	172
9033	173
19253	174
29670	175
27096	175
30638	175
3826	176
14615	176
18783	176
16443	177
14702	179
31816	181
19566	181
11882	181
20284	181
16017	181
14540	182
32058	182
3434	182
10219	182
7210	182
21765	182
27086	182
2799	183
30260	183
4081	183
19782	183
28457	184
32457	184
18131	184
6569	185
6742	185
22164	185
13216	185
9713	186
824	186
7313	186
6207	186
27316	187
18631	187
26505	188
32392	189
27304	189
30209	190
9186	190
483	190
2409	191
31910	191
7947	192
16316	192
30131	193
7616	193
13071	194
2810	194
7300	194
15021	197
28711	197
7748	198
8067	198
1311	198
15628	200
2824	201
17602	201
14230	201
1075	201
8126	202
1302	202
26820	202
15060	202
13317	202
8273	202
5026	202
27817	203
19912	203
21830	203
7241	203
3036	204
25091	204
13616	204
31997	204
13122	205
12389	205
20310	205
3024	206
7441	206
146	206
6364	207
1762	209
7114	209
3430	210
26487	210
32106	210
16920	210
18034	210
16154	210
3307	211
3724	211
5948	211
1486	212
22063	212
15605	212
13738	212
14694	212
1208	213
18850	213
11702	213
29093	213
28547	213
5768	213
961	214
4375	214
7773	214
13082	216
21812	216
23809	216
1687	216
25463	217
30650	217
10421	218
31068	218
9012	218
27805	218
2854	219
15592	219
32383	221
19744	221
28849	221
30908	222
18628	222
11104	222
22245	222
26181	222
1977	222
4210	223
18697	223
1171	224
19839	224
9631	224
6550	225
12231	225
10860	225
17021	225
28453	225
674	225
6740	225
17927	226
18387	226
13494	227
9278	227
1588	227
28202	227
13243	228
7421	228
15336	228
2423	229
10105	229
27696	231
28982	231
15556	232
18690	232
9592	232
17009	234
29568	234
2920	235
29673	236
16777	236
7840	237
15812	237
3471	237
29575	237
23275	237
12589	237
8081	237
26488	237
28752	237
6686	238
26827	238
15426	239
9028	239
19421	240
9796	240
9703	241
14789	241
2977	241
4303	241
24142	241
15193	242
28969	242
24365	242
15242	243
12270	243
27519	243
22811	243
29608	245
19353	246
4693	246
17104	247
26139	247
17433	247
23182	247
4475	248
24745	248
12415	248
1634	248
14814	248
23171	248
11419	248
20771	248
31712	248
26046	248
12997	249
30251	250
6942	250
3333	250
4911	251
10358	251
2816	251
14059	251
22893	252
26118	252
26233	253
9217	253
14257	253
28698	254
6891	254
25698	255
0	255
10220	255
3404	256
16841	256
20907	256
17296	256
31278	256
27563	257
29446	257
14900	257
6210	258
25873	259
32466	259
3544	259
1822	259
29387	259
28582	260
2279	260
13118	261
13499	262
19326	262
21398	262
17997	262
24749	263
31431	263
23779	263
32671	263
22785	263
25	263
1494	264
1997	265
23155	265
10928	265
28977	266
10645	266
3765	266
27252	266
13853	266
23556	266
32509	266
18674	267
16857	268
25829	268
27910	268
21635	268
32519	268
3811	268
20464	269
32427	269
447	269
25675	269
15848	270
8361	270
6061	270
